agency_id,route_color,route_desc,route_id,route_long_name,route_short_name,route_text_color,route_type,route_url
nmbssncb,016AB3,"",gr:nmbssncb:1465,Anvers-Central -- Aarschot,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1466,Begijnendijk -- Louvain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1467,Lierre -- Aarschot,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1468,Lierre -- Heist-op-den-Berg,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1469,Heist-op-den-Berg -- Aarschot,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:147,Brussels Airport-Zaventem -- Anvers-Central,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1470,Louvain -- Aarschot,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1471,Lierre -- Louvain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1472,Anvers-Central -- Heist-op-den-Berg,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1473,Heist-op-den-Berg -- Louvain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1474,Herentals -- Mol,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1475,Lierre -- Herentals,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1476,Lierre -- Hamont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1477,Anvers-Berchem -- Herentals,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1478,La Panne -- Dixmude,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1479,Lichtervelde -- La Panne,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:148,Bruxelles-Luxembourg -- Brussels Airport-Zaventem,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1480,Ottignies -- Sint-Joris-Weert,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1481,Ottignies -- Wavre,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1482,Ottignies -- Louvain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1483,Bruxelles-Midi -- Charleroi-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1484,Nivelles -- Charleroi-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1485,Nivelles -- Luttre,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1486,Jette -- Termonde,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1487,Jette -- Opwijk,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1488,Mouscron -- Courtrai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1489,Hal -- Grammont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:149,Schaerbeek -- Bruxelles-Luxembourg,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1490,Hal -- Braine-le-Comte,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1491,Bruxelles-Midi -- Braine-le-Comte,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1492,La Louvière-Sud -- Braine-le-Comte,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1493,La Louvière-Centre -- Manage,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1494,La Louvière-Sud -- Manage,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1495,La Louvière-Sud -- Binche,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1496,Lierre -- Turnhout,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1497,Hal -- La Louvière-Sud,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1498,Deinze -- Lichtervelde,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1499,Lichtervelde -- Dixmude,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:15,Breda (NL) -- Noorderkempen (Brecht),BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:150,Anvers-Central -- Louvain,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1500,Furnes -- La Panne,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1501,Hasselt -- Tirlemont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1502,Bruxelles-Midi -- Hal,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1503,Mons -- Soignies,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1504,Jurbise -- Braine-le-Comte,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1505,Mons -- Quévy,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1506,Bruxelles-Midi -- Brussels Airport-Zaventem,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1507,Statte -- Namur,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1508,Flémalle-Haute -- Statte,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1509,Charleroi-Central -- Tamines,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:151,Bruxelles-Midi -- Anvers-Central,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1510,Namur -- Tamines,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1511,Mons -- La Louvière-Sud,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1512,Blaton -- Tournai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1513,Charleroi-Central -- La Louvière-Sud,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1514,Charleroi-Central -- Couvin,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1515,Mariembourg -- Couvin,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1516,Walcourt -- Couvin,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1517,Ottignies -- Bruxelles-Midi,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1518,Bruxelles-Luxembourg -- Ottignies,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1519,Anvers-Central -- Poperinge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:152,Bruxelles-Midi -- Anvers-Berchem,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1520,Saint-Nicolas -- Poperinge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1521,Malines -- Louvain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1522,Herentals -- Turnhout,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1523,Luttre -- Manage,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1524,Anvers-Central -- Mol,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1525,Anvers-Central -- Herentals,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1526,Mol -- Hamont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1527,Herentals -- Hamont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1528,Mol -- Neerpelt,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1529,Herentals -- Neerpelt,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:153,Hasselt -- Saint-Trond,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1530,Lierre -- Mol,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1531,Charleroi-Central -- Manage,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1532,Luttre -- Charleroi-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1533,Hasselt -- Zonhoven,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1534,Hasselt -- Mol,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1535,Châtelet -- Tamines,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1536,Moustier -- Châtelet,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1537,Charleroi-Central -- Fleurus,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1538,Ottignies -- Fleurus,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1539,Fleurus -- Châtelet,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:154,Herentals -- Sint-Joris-Weert,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1540,Moustier -- Charleroi-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1541,Saint-Ghislain -- Quiévrain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1542,Rodange (LU) -- Athus,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1543,Mons -- Jurbise,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1544,Jurbise -- Ath,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1545,Lessines -- Grammont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1546,Ath -- Grammont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1547,Acren -- Houraing,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1548,Liège-Guillemins -- Flémalle-Haute,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1549,Anvers-Central -- Menin,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:155,Bruxelles-Nord -- Anvers-Central,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1550,Anvers-Central -- Deinze,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1551,Aachen Hbf (DE) -- Welkenraedt,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1552,Bruges -- Gand-Saint-Pierre,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1554,Liège-Guillemins -- Voroux,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1555,Liège-Guillemins -- Rivage,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1556,Liège-Guillemins -- Trois-Ponts,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1557,Gouvy -- Trois-Ponts,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1558,Tongres -- Liers,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1559,Bruges -- Grammont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:156,Aachen Hbf (DE) -- Welkenraedt,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1560,Bruges -- Grammont,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1561,Liège-Guillemins -- Liers,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1562,Marloie -- Bomal,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1563,Liège-Guillemins -- Bomal,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1564,Rochefort-Jemelle -- Bomal,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1565,Bruges -- Blankenberge,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1566,Bruges -- Zeebrugge-Dorp,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1567,Ottignies -- Charleroi-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1568,Namur -- Courrière,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1569,Kleinbettingen (LU) -- Arlon,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:157,Enghien -- Tournai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1570,Arlon -- Athus,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1571,Bertrix -- Virton,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1572,Virton -- Athus,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1573,Libramont -- Virton,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1574,Dinant -- Beauraing,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1575,Beauraing -- Gedinne,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1576,Namur -- Beauraing,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1577,Dinant -- Houyet,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1578,Houyet -- Beauraing,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1579,Libramont -- Bertrix,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:158,Bruxelles-Midi -- Knokke,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1580,Rhisnes -- Namur,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1581,Alost -- Denderleeuw,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1582,Audenarde -- Burst,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1583,Verviers-Central -- Spa-Géronstère,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1584,Verviers-Central -- Spa,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1585,Charleroi-Central -- Walcourt,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1586,Anvers-Berchem -- Poperinge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1587,Anvers-Central -- Poperinge,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1588,Courtrai -- Poperinge,P,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1589,Gand-Saint-Pierre -- Eeklo,S51,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:159,Bruxelles-Midi -- Braine-le-Comte,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1590,Louvain -- Saint-Nicolas,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1591,Louvain -- Saint-Nicolas,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1592,Malines -- Saint-Nicolas,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1593,Courtrai -- Comines,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1594,Gand-Saint-Pierre -- Poperinge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1595,Gand-Saint-Pierre -- Termonde,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1596,Malines -- Termonde,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1597,Anvers-Central -- Noorderkempen (Brecht),BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1598,Louvain -- Termonde,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1599,Louvain -- Termonde,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:16,Libramont -- Arlon,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:160,Hal -- Mons,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1600,Beveren -- Poperinge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1601,Anvers-Berchem -- Courtrai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1602,Courtrai -- Poperinge,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1603,Erquelinnes -- Charleroi-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1604,Maubeuge (FR) -- Charleroi-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1605,Saint-Nicolas -- Courtrai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1606,Bruxelles-Midi -- Mol,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1607,Bruxelles-Midi -- Neerpelt,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1608,Noorderkempen (Brecht) -- Anvers-Berchem,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1609,Anvers-Central -- Noorderkempen (Brecht),P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:161,Bruxelles-Midi -- Brussels Airport-Zaventem,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1610,Brussels Airport-Zaventem -- Noorderkempen (Brecht),P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1611,Gand-Saint-Pierre -- Saint-Nicolas,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1612,Anvers-Berchem -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1613,Anvers-Central -- Essen,P,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:1614,Anvers-Berchem -- Herentals,S33,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:1615,Lierre -- Herentals,S33,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1616,Anvers-Central -- Aarschot,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1617,Anvers-Central -- Louvain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1618,Anvers-Central -- Boechout,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1619,Anvers-Berchem -- Aarschot,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:162,Bruxelles-Midi -- Ostende,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1620,Bruxelles-Midi -- Tongres,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1621,Bruxelles-Midi -- Hasselt,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1622,Anvers-Central -- Courtrai,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1623,Hasselt -- Louvain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1624,Tongres -- Louvain,P,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:1625,Landen -- Ans,S44,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1626,Malines -- Louvain,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1627,Malines -- Wijgmaal,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1628,Bruxelles-Midi -- Liège-Guillemins,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1629,Liège-Guillemins -- Courtrai,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:163,Luxembourg (LU) -- Bruxelles-Midi,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1630,Liège-Guillemins -- Audenarde,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1631,Lokeren -- Poperinge,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1632,Saint-Nicolas -- Menin,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1633,Gand-Saint-Pierre -- Deinze,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1634,Liège-Guillemins -- Statte,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1635,Liège-Guillemins -- Gouvy,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1636,Huy -- Namur,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1637,Liège-Guillemins -- Bomal,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1638,Verviers-Central -- Spa-Géronstère,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1639,Tournai -- Mouscron,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:164,Bruxelles-Midi -- Arlon,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1640,Mouscron -- Grammont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1641,Schaerbeek -- Mouscron,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1642,Schaerbeek -- Tournai,P,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1643,Renaix -- Eeklo,S51,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1644,Audenarde -- Eeklo,S51,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1645,Renaix -- Wondelgem,S51,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1646,Gand-Saint-Pierre -- Renaix,S51,FFFFFF,2,""
nmbssncb,212677,"",gr:nmbssncb:1647,Schaerbeek -- Grammont,S3,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1648,Mons -- Ath,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1649,Mons -- Ath,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:165,La Louvière-Centre -- Braine-le-Comte,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1650,Jurbise -- Ath,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1651,Ath -- Grammont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1652,Mons -- Grammont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1653,Ath -- Grammont,TRN,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1654,Audenarde -- Renaix,S51,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1655,Bruxelles-Midi -- Rochefort-Jemelle,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1656,Bruxelles-Midi -- Ciney,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1657,Bruxelles-Midi -- Namur,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1658,Marloie -- Arlon,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1659,Luxembourg (LU) -- Marloie,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:166,Mons -- Braine-le-Comte,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1660,Luxembourg (LU) -- Bruxelles-Midi,P,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1661,Gand-Saint-Pierre -- Audenarde,S51,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1662,Ottignies -- Gembloux,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1663,Gembloux -- Namur,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1664,Ottignies -- Namur,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1665,Virton -- Athus,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1666,Arlon -- Virton,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1667,Bertrix -- Athus,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1668,Bertrix -- Arlon,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1669,Namur -- Ciney,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:167,Namur -- Dinant,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1670,Rochefort-Jemelle -- Libramont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1671,Liège-Saint-Lambert -- Rochefort-Jemelle,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1672,Liège-Guillemins -- Marloie,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1673,Ciney -- Libramont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1674,Dinant -- Bertrix,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1675,Beauraing -- Bertrix,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1676,Gendron-Celles -- Bertrix,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1677,Namur -- Bertrix,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1678,Libramont -- Libramont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1679,Libramont -- Arlon,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:168,Verviers-Central -- Welkenraedt,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1680,Libramont -- Athus,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1681,Beauraing -- Libramont,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1682,Libramont -- Virton,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1683,Gembloux -- Tamines,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1684,Gembloux -- Jemeppe-sur-Sambre,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1685,Schaerbeek -- Jemeppe-sur-Sambre,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1686,Schaerbeek -- Jemeppe-sur-Sambre,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1687,Binche -- Braine-le-Comte,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1688,Charleroi-Central -- Couvin,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1689,Charleroi-Central -- Walcourt,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:169,Louvain -- Sint-Joris-Weert,IC,FFFFFF,2,""
