location_type,parent_station,platform_code,stop_code,stop_desc,stop_id,stop_lat,stop_lon,stop_name,stop_url,wheelchair_boarding,zone_id
0,gs:nmbssncb:S8873379,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8873379,50.300139,4.391492,Cour-sur-Heure,"",,
0,gs:nmbssncb:S8873379,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8873379_1,50.300139,4.391492,Cour-sur-Heure,"",,
0,gs:nmbssncb:S8873379,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8873379_2,50.300139,4.391492,Cour-sur-Heure,"",,
0,gs:nmbssncb:S8873387,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8873387,50.319557,4.404698,Ham-sur-Heure,"",,
0,gs:nmbssncb:S8873387,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8873387_1,50.319557,4.404698,Ham-sur-Heure,"",,
0,gs:nmbssncb:S8873387,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8873387_2,50.319557,4.404698,Ham-sur-Heure,"",,
0,gs:nmbssncb:S8874005,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8874005,50.4101,4.52186,Châtelet,"",,
0,gs:nmbssncb:S8874005,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874005_2,50.4101,4.52186,Châtelet,"",,
0,gs:nmbssncb:S8874005,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874005_3,50.4101,4.52186,Châtelet,"",,
0,gs:nmbssncb:S8874005,319,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874005_319,50.4101,4.52186,Châtelet,"",,
0,gs:nmbssncb:S8874005,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874005_4,50.4101,4.52186,Châtelet,"",,
0,gs:nmbssncb:S8874005,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874005_5,50.4101,4.52186,Châtelet,"",,
0,gs:nmbssncb:S8874054,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874054,50.392718,4.468512,Couillet,"",,
0,gs:nmbssncb:S8874054,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874054_1,50.392718,4.468512,Couillet,"",,
0,gs:nmbssncb:S8874054,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874054_2,50.392718,4.468512,Couillet,"",,
0,gs:nmbssncb:S8874054,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874054_3,50.392718,4.468512,Couillet,"",,
0,gs:nmbssncb:S8874054,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874054_4,50.392718,4.468512,Couillet,"",,
0,gs:nmbssncb:S8874559,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874559,50.423832,4.542787,Le Campinaire,"",,
0,gs:nmbssncb:S8874559,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874559_1,50.423832,4.542787,Le Campinaire,"",,
0,gs:nmbssncb:S8874559,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874559_2,50.423832,4.542787,Le Campinaire,"",,
0,gs:nmbssncb:S8874567,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8874567,50.429148,4.55265,Farciennes,"",,
0,gs:nmbssncb:S8874567,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874567_1,50.429148,4.55265,Farciennes,"",,
0,gs:nmbssncb:S8874567,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874567_2,50.429148,4.55265,Farciennes,"",,
0,gs:nmbssncb:S8874583,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8874583,50.429533,4.58455,Aiseau,"",,
0,gs:nmbssncb:S8874583,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874583_1,50.429533,4.58455,Aiseau,"",,
0,gs:nmbssncb:S8874583,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874583_2,50.429533,4.58455,Aiseau,"",,
0,gs:nmbssncb:S8874609,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8874609,50.432232,4.608824,Tamines,"",,
0,gs:nmbssncb:S8874609,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874609_1,50.432232,4.608824,Tamines,"",,
0,gs:nmbssncb:S8874609,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874609_2,50.432232,4.608824,Tamines,"",,
0,gs:nmbssncb:S8874609,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874609_3,50.432232,4.608824,Tamines,"",,
0,gs:nmbssncb:S8874609,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874609_4,50.432232,4.608824,Tamines,"",,
0,gs:nmbssncb:S8874716,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8874716,50.4492,4.630534,Auvelais,"",,
0,gs:nmbssncb:S8874716,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874716_1,50.4492,4.630534,Auvelais,"",,
0,gs:nmbssncb:S8871662,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871662_2,50.31264,4.15843,Solre-sur-Sambre,"",,
0,gs:nmbssncb:S8871670,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8871670,50.316328,4.186832,Labuissière,"",,
0,gs:nmbssncb:S8871670,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871670_1,50.316328,4.186832,Labuissière,"",,
0,gs:nmbssncb:S8871670,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871670_2,50.316328,4.186832,Labuissière,"",,
0,gs:nmbssncb:S8871688,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8871688,50.321169,4.212787,Fontaine-Valmont,"",,
0,gs:nmbssncb:S8871688,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871688_1,50.321169,4.212787,Fontaine-Valmont,"",,
0,gs:nmbssncb:S8871688,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871688_2,50.321169,4.212787,Fontaine-Valmont,"",,
0,gs:nmbssncb:S8871712,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8871712,50.346469,4.260957,Lobbes,"",,
0,gs:nmbssncb:S8871712,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871712_2,50.346469,4.260957,Lobbes,"",,
0,gs:nmbssncb:S8871811,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8871811,50.34274,4.28891,Thuin,"",,
0,gs:nmbssncb:S8871811,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871811_2,50.34274,4.28891,Thuin,"",,
0,gs:nmbssncb:S8871829,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871829,50.36369,4.30874,Hourpes,"",,
0,gs:nmbssncb:S8871829,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871829_1,50.36369,4.30874,Hourpes,"",,
0,gs:nmbssncb:S8871837,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8871837,50.37731,4.35098,Landelies,"",,
0,gs:nmbssncb:S8871837,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871837_1,50.37731,4.35098,Landelies,"",,
0,gs:nmbssncb:S8871837,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871837_2,50.37731,4.35098,Landelies,"",,
0,gs:nmbssncb:S8871852,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8871852,50.397467,4.388764,Marchienne-Zone,"",,
0,gs:nmbssncb:S8871852,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871852_1,50.397467,4.388764,Marchienne-Zone,"",,
0,gs:nmbssncb:S8871852,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8871852_2,50.397467,4.388764,Marchienne-Zone,"",,
0,gs:nmbssncb:S8872009,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8872009,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_1,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,10,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_10,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,11,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_11,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,12,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_12,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_2,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_3,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_4,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_5,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,6,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_6,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,7,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_7,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,8,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_8,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872009,9,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8872009_9,50.40471,4.43857,Charleroi-Central,"",,
0,gs:nmbssncb:S8872066,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8872066,50.410951,4.436652,Charleroi-Ouest,"",,
0,gs:nmbssncb:S8874716,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874716_2,50.4492,4.630534,Auvelais,"",,
0,gs:nmbssncb:S8874724,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8874724,50.45095,4.66263,Jemeppe-sur-Sambre,"",,
0,gs:nmbssncb:S8874724,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874724_2,50.45095,4.66263,Jemeppe-sur-Sambre,"",,
0,gs:nmbssncb:S8874724,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874724_3,50.45095,4.66263,Jemeppe-sur-Sambre,"",,
0,gs:nmbssncb:S8874724,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8874724_4,50.45095,4.66263,Jemeppe-sur-Sambre,"",,
0,gs:nmbssncb:S8875002,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8875002,50.09549,4.52569,Mariembourg,"",,
0,gs:nmbssncb:S8875002,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8875002_1,50.09549,4.52569,Mariembourg,"",,
0,gs:nmbssncb:S8875002,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8875002_2,50.09549,4.52569,Mariembourg,"",,
0,gs:nmbssncb:S8875002,BUS,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8875002_BUS,50.09549,4.52569,Mariembourg,"",,
0,gs:nmbssncb:S8875127,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8875127,50.05632,4.4917,Couvin,"",,
0,gs:nmbssncb:S8875127,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8875127_1,50.05632,4.4917,Couvin,"",,
0,gs:nmbssncb:S8875127,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8875127_2,50.05632,4.4917,Couvin,"",,
0,nmbssncb:s-erquelinnesfrontiere,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8879004,50.302329,4.107929,ERQUELINNES-FRONTIERE,"",,
0,gs:nmbssncb:S8881000,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881000,50.453858,3.942542,Mons,"",,
0,gs:nmbssncb:S8881000,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881000_1,50.453858,3.942542,Mons,"",,
0,gs:nmbssncb:S8881000,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881000_2,50.453858,3.942542,Mons,"",,
0,gs:nmbssncb:S8881000,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881000_3,50.453858,3.942542,Mons,"",,
0,gs:nmbssncb:S8881000,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881000_4,50.453858,3.942542,Mons,"",,
0,gs:nmbssncb:S8881000,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881000_5,50.453858,3.942542,Mons,"",,
0,gs:nmbssncb:S8881000,508,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881000_508,50.453858,3.942542,Mons,"",,
0,gs:nmbssncb:S8881000,6,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881000_6,50.453858,3.942542,Mons,"",,
0,gs:nmbssncb:S8881000,7,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881000_7,50.453858,3.942542,Mons,"",,
0,gs:nmbssncb:S8881125,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881125,50.48741,3.90634,Ghlin,"",,
0,gs:nmbssncb:S8881125,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881125_1,50.48741,3.90634,Ghlin,"",,
0,gs:nmbssncb:S8881125,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881125_2,50.48741,3.90634,Ghlin,"",,
0,gs:nmbssncb:S8881158,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881158,50.507024,3.887991,Erbisoeul,"",,
0,gs:nmbssncb:S8881158,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881158_1,50.507024,3.887991,Erbisoeul,"",,
0,gs:nmbssncb:S8881158,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881158_2,50.507024,3.887991,Erbisoeul,"",,
0,gs:nmbssncb:S8881166,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881166,50.5305,3.91069,Jurbise,"",,
0,gs:nmbssncb:S8881166,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881166_1,50.5305,3.91069,Jurbise,"",,
0,gs:nmbssncb:S8881166,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881166_2,50.5305,3.91069,Jurbise,"",,
0,gs:nmbssncb:S8881166,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881166_3,50.5305,3.91069,Jurbise,"",,
0,gs:nmbssncb:S8881166,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881166_4,50.5305,3.91069,Jurbise,"",,
0,gs:nmbssncb:S8881166,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881166_5,50.5305,3.91069,Jurbise,"",,
0,gs:nmbssncb:S8881174,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881174,50.53655,3.96214,Masnuy-Saint-Pierre,"",,
0,gs:nmbssncb:S8881174,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881174_1,50.53655,3.96214,Masnuy-Saint-Pierre,"",,
0,gs:nmbssncb:S8881174,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881174_2,50.53655,3.96214,Masnuy-Saint-Pierre,"",,
0,gs:nmbssncb:S8881190,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881190,50.559339,3.903226,Lens,"",,
0,gs:nmbssncb:S8881190,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881190_1,50.559339,3.903226,Lens,"",,
0,gs:nmbssncb:S8881190,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881190_2,50.559339,3.903226,Lens,"",,
0,gs:nmbssncb:S8881315,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881315,50.471643,3.956093,Nimy,"",,
0,gs:nmbssncb:S8881315,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881315_1,50.471643,3.956093,Nimy,"",,
0,gs:nmbssncb:S8881315,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881315_2,50.471643,3.956093,Nimy,"",,
0,gs:nmbssncb:S8881406,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881406,50.469874,4.007808,Obourg,"",,
0,gs:nmbssncb:S8881406,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881406_1,50.469874,4.007808,Obourg,"",,
0,gs:nmbssncb:S8881406,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881406_2,50.469874,4.007808,Obourg,"",,
0,gs:nmbssncb:S8881430,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881430,50.470751,4.059987,Havré,"",,
0,gs:nmbssncb:S8881430,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881430_1,50.470751,4.059987,Havré,"",,
0,gs:nmbssncb:S8881430,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881430_2,50.470751,4.059987,Havré,"",,
0,gs:nmbssncb:S8881455,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881455,50.46954,4.09852,Thieu,"",,
0,gs:nmbssncb:S8881455,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881455_1,50.46954,4.09852,Thieu,"",,
0,gs:nmbssncb:S8881455,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881455_2,50.46954,4.09852,Thieu,"",,
0,gs:nmbssncb:S8881463,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881463,50.474458,4.126349,Bracquegnies,"",,
0,gs:nmbssncb:S8881463,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881463_1,50.474458,4.126349,Bracquegnies,"",,
0,gs:nmbssncb:S8881463,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881463_2,50.474458,4.126349,Bracquegnies,"",,
0,gs:nmbssncb:S8881505,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881505,50.341531,3.909489,Quévy,"",,
0,gs:nmbssncb:S8881505,A,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881505_A,50.341531,3.909489,Quévy,"",,
0,gs:nmbssncb:S8881505,B,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881505_B,50.341531,3.909489,Quévy,"",,
0,gs:nmbssncb:S8881505,C,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881505_C,50.341531,3.909489,Quévy,"",,
0,gs:nmbssncb:S8881562,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881562,50.39064,3.91164,Genly,"",,
0,gs:nmbssncb:S8881562,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881562_1,50.39064,3.91164,Genly,"",,
0,gs:nmbssncb:S8881562,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881562_2,50.39064,3.91164,Genly,"",,
0,gs:nmbssncb:S8881570,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8881570,50.405935,3.90659,Frameries,"",,
0,gs:nmbssncb:S8881570,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881570_1,50.405935,3.90659,Frameries,"",,
0,gs:nmbssncb:S8881570,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8881570_2,50.405935,3.90659,Frameries,"",,
0,gs:nmbssncb:S8882107,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8882107,50.47816,4.17986,La Louvière-Centre,"",,
0,gs:nmbssncb:S8882107,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882107_1,50.47816,4.17986,La Louvière-Centre,"",,
0,gs:nmbssncb:S8882107,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882107_2,50.47816,4.17986,La Louvière-Centre,"",,
0,gs:nmbssncb:S8882107,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882107_3,50.47816,4.17986,La Louvière-Centre,"",,
0,gs:nmbssncb:S8882206,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8882206,50.464976,4.190611,La Louvière-Sud,"",,
0,gs:nmbssncb:S8882206,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882206_1,50.464976,4.190611,La Louvière-Sud,"",,
0,gs:nmbssncb:S8882206,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882206_2,50.464976,4.190611,La Louvière-Sud,"",,
0,gs:nmbssncb:S8882206,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882206_3,50.464976,4.190611,La Louvière-Sud,"",,
0,gs:nmbssncb:S8882206,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882206_4,50.464976,4.190611,La Louvière-Sud,"",,
0,gs:nmbssncb:S8882206,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882206_5,50.464976,4.190611,La Louvière-Sud,"",,
0,gs:nmbssncb:S8882206,507,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882206_507,50.464976,4.190611,La Louvière-Sud,"",,
0,gs:nmbssncb:S8882206,508,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882206_508,50.464976,4.190611,La Louvière-Sud,"",,
0,gs:nmbssncb:S8882230,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8882230,50.458,4.24737,Morlanwelz,"",,
0,gs:nmbssncb:S8882230,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882230_1,50.458,4.24737,Morlanwelz,"",,
0,gs:nmbssncb:S8882230,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882230_2,50.458,4.24737,Morlanwelz,"",,
0,gs:nmbssncb:S8882248,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8882248,50.447959,4.263829,Carnières,"",,
0,gs:nmbssncb:S8882248,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882248_1,50.447959,4.263829,Carnières,"",,
0,gs:nmbssncb:S8882248,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882248_2,50.447959,4.263829,Carnières,"",,
0,gs:nmbssncb:S8882339,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8882339,50.4308,4.21104,Leval,"",,
0,gs:nmbssncb:S8882339,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882339_1,50.4308,4.21104,Leval,"",,
0,gs:nmbssncb:S8882362,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8882362,50.40876,4.17245,Binche,"",,
0,gs:nmbssncb:S8882362,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882362_1,50.40876,4.17245,Binche,"",,
0,gs:nmbssncb:S8882362,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882362_2,50.40876,4.17245,Binche,"",,
0,gs:nmbssncb:S8882362,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882362_3,50.40876,4.17245,Binche,"",,
0,gs:nmbssncb:S8882701,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8882701,50.50611,4.23468,Manage,"",,
0,gs:nmbssncb:S8882701,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882701_1,50.50611,4.23468,Manage,"",,
0,gs:nmbssncb:S8882701,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882701_2,50.50611,4.23468,Manage,"",,
0,gs:nmbssncb:S8882701,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882701_3,50.50611,4.23468,Manage,"",,
0,gs:nmbssncb:S8882701,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882701_4,50.50611,4.23468,Manage,"",,
0,gs:nmbssncb:S8882701,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8882701_5,50.50611,4.23468,Manage,"",,
0,gs:nmbssncb:S8883006,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8883006,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883006,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883006_1,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883006,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883006_2,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883006,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883006_3,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883006,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883006_4,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883006,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883006_5,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883006,6,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883006_6,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883006,7,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883006_7,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883006,8,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883006_8,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883006,9,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883006_9,50.60508,4.13766,Braine-le-Comte,"",,
0,gs:nmbssncb:S8883022,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8883022,50.65101,4.17589,Hennuyères,"",,
0,gs:nmbssncb:S8883022,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883022_1,50.65101,4.17589,Hennuyères,"",,
0,gs:nmbssncb:S8883022,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883022_2,50.65101,4.17589,Hennuyères,"",,
0,gs:nmbssncb:S8883113,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8883113,50.572768,4.067518,Soignies,"",,
0,gs:nmbssncb:S8883113,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883113_1,50.572768,4.067518,Soignies,"",,
0,gs:nmbssncb:S8883113,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883113_2,50.572768,4.067518,Soignies,"",,
0,gs:nmbssncb:S8883113,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883113_3,50.572768,4.067518,Soignies,"",,
0,gs:nmbssncb:S8883121,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883121,50.5436,4.01067,Neufvilles,"",,
0,gs:nmbssncb:S8883121,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8883121_1,50.5436,4.01067,Neufvilles,"",,
